15.8064 	EXP 	progressBar: autoDraw = False
15.8064 	EXP 	progressBar_2: progress = 0.013888888888888888
15.8064 	EXP 	progressBar_2: autoDraw = True
15.8068 	EXP 	window1: recordFrameIntervals = False
16.2853 	EXP 	Sound fbSound reached end of file
16.2854 	EXP 	Sound fbSound reached end of file
16.2940 	EXP 	New trial (rep=3, index=0): None
16.3085 	INFO 	Keyboard events cleared
16.3076 	EXP 	progressBar_2: autoDraw = False
16.3076 	EXP 	progressBar_2: autoDraw = False
16.3076 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
16.3076 	EXP 	stroopStim: height = 5.0
16.3076 	EXP 	stroopStim: height = 5.0
16.3076 	EXP 	stroopStim: height = 5.0
16.3076 	EXP 	stroopStim: text = 'red'
16.3076 	EXP 	progressBar: progress = 0.018518518518518517
16.3076 	EXP 	stroopStim: autoDraw = True
16.3076 	EXP 	progressBar: autoDraw = True
16.7803 	EXP 	Sound fbSound started
16.7804 	EXP 	window1: recordFrameIntervals = False
16.7834 	DATA 	Keypress: s
16.7897 	EXP 	stroopStim: autoDraw = False
16.7897 	EXP 	progressBar: autoDraw = False
16.7897 	EXP 	progressBar_2: progress = 0.018518518518518517
16.7897 	EXP 	progressBar_2: autoDraw = True
16.7903 	EXP 	window1: recordFrameIntervals = False
17.4081 	EXP 	Sound fbSound reached end of file
17.4082 	EXP 	Sound fbSound reached end of file
17.4143 	EXP 	New trial (rep=4, index=0): None
17.4383 	INFO 	Keyboard events cleared
17.4375 	EXP 	progressBar_2: autoDraw = False
17.4375 	EXP 	progressBar_2: autoDraw = False
17.4375 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
17.4375 	EXP 	stroopStim: height = 5.0
17.4375 	EXP 	stroopStim: height = 5.0
17.4375 	EXP 	stroopStim: height = 5.0
17.4375 	EXP 	stroopStim: text = 'yellow'
17.4375 	EXP 	progressBar: progress = 0.023148148148148147
17.4375 	EXP 	stroopStim: autoDraw = True
17.4375 	EXP 	progressBar: autoDraw = True
17.9173 	EXP 	Sound fbSound started
17.9175 	EXP 	window1: recordFrameIntervals = False
17.9215 	DATA 	Keypress: s
17.9235 	EXP 	stroopStim: autoDraw = False
17.9235 	EXP 	progressBar: autoDraw = False
17.9235 	EXP 	progressBar_2: progress = 0.023148148148148147
17.9235 	EXP 	progressBar_2: autoDraw = True
17.9239 	EXP 	window1: recordFrameIntervals = False
18.4850 	EXP 	Sound fbSound reached end of file
18.4851 	EXP 	Sound fbSound reached end of file
18.4902 	EXP 	New trial (rep=5, index=0): None
18.5020 	INFO 	Keyboard events cleared
18.5015 	EXP 	progressBar_2: autoDraw = False
18.5015 	EXP 	progressBar_2: autoDraw = False
18.5015 	EXP 	stroopStim: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
18.5015 	EXP 	stroopStim: height = 5.0
18.5015 	EXP 	stroopStim: height = 5.0
18.5015 	EXP 	stroopStim: height = 5.0
18.5015 	EXP 	stroopStim: text = 'blue'
18.5015 	EXP 	progressBar: progress = 0.027777777777777776
18.5015 	EXP 	stroopStim: autoDraw = True
18.5015 	EXP 	progressBar: autoDraw = True
