experimentalBlock.thisRepN,experimentalBlock.thisTrialN,experimentalBlock.thisN,experimentalBlock.thisIndex,thisRow.t,notes,Instruction.started,instImage.started,Instruction.stopped,Instruction2.started,instImage_2.started,Instruction2.stopped,starttask.started,startText.started,moveOn_3.started,starttask.stopped,moveOn_3.keys,moveOn_3.rt,moveOn_3.duration,sequenceGeneration.started,sequenceGeneration.stopped,experimentalTrial.started,myExp.trial,myExp.word,myExp.color,myExp.congruent,myExp.expectedResponse,stroopStim.started,stroopResp.started,experimentalTrial.stopped,myExp.observedResponse,myExp.trialDuration,myExp.Accuracy,myExp.RT_allTrials,myExp.step,stroopResp.keys,stroopResp.corr,stroopResp.rt,stroopResp.duration,blank.started,fbSound.started,blankPeriod.started,fbSound.stopped,blank.stopped,myExp.RT_correctTrials,stroopStim.stopped,stroopResp.stopped,End.started,endImage.started,endText.started,moveOn_4.started,End.stopped,moveOn_4.keys,moveOn_4.rt,moveOn_4.duration,participant,date,expName,psychopyVersion,frameRate,expStart,
153,0,153,0,194.46643790000053,,,,,,,,,,,,,,,,,194.45675879999908,154,green,green,1.0,c,194.46643790000053,194.46643790000053,195.55923979999898,nan,1.0980918999994174,0.0,,0.0,None,0,,,195.5622003999997,0.00042810000013560057,0.00042810000013560057,0.04594519999955082,195.6277697000005,,195.57475599999998,195.57475599999998,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
154,0,154,0,195.64214999999967,,,,,,,,,,,,,,,,,195.62912349999897,155,blue,blue,1.0,l,195.64214999999967,195.64214999999967,196.72581499999978,nan,1.0980918999994174,0.0,,0.0,None,0,,,196.72814169999947,0.0004841999998461688,0.0004841999998461688,0.04636860000027809,196.78643209999973,,196.7411893999997,196.7411893999997,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
155,0,155,0,196.80134309999994,,,,,,,,,,,,,,,,,196.78829489999953,156,yellow,red,0.0,m,196.80134309999994,196.80134309999994,197.8923003,nan,1.0980918999994174,0.0,,0.0,None,0,,,197.89411219999965,0.0004825000014534453,0.0004825000014534453,0.04713850000007369,197.95594209999945,,197.90790989999914,197.90790989999914,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
156,0,156,0,197.96880429999874,,,,,,,,,,,,,,,,,197.95747519999895,157,red,green,0.0,c,197.96880429999874,197.96880429999874,199.0591891999993,nan,1.0980918999994174,0.0,,0.0,None,0,,,199.06235209999977,0.0006672999988950323,0.0006672999988950323,0.045758399999613175,199.12654099999963,,199.07418419999885,199.07418419999885,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
157,0,157,0,199.14116939999985,,,,,,,,,,,,,,,,,199.12839319999875,158,blue,blue,1.0,l,199.14116939999985,199.14116939999985,200.22561829999904,nan,1.0980918999994174,0.0,,0.0,None,0,,,200.2272178000003,0.00031630000012228265,0.00031630000012228265,0.04738060000090627,200.28666189999967,,200.24096680000002,200.24096680000002,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
158,0,158,0,200.29765469999984,,,,,,,,,,,,,,,,,200.28841209999882,159,green,yellow,0.0,s,200.29765469999984,200.29765469999984,201.39258489999884,nan,1.0980918999994174,0.0,,0.0,None,0,,,201.39528029999929,0.00047590000031050295,0.00047590000031050295,0.04618250000021362,201.45638429999963,,201.40799320000042,201.40799320000042,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
159,0,159,0,201.47877659999904,,,,,,,,,,,,,,,,,201.45859050000035,160,blue,blue,1.0,l,201.47877659999904,201.47877659999904,202.57567550000022,nan,1.0980918999994174,0.0,,0.0,None,0,,,202.5779236999988,0.0005213000004005153,0.0005213000004005153,0.046532400001524366,202.63621389999935,,202.59068359999947,202.59068359999947,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
160,0,160,0,202.65309510000043,,,,,,,,,,,,,,,,,202.63827329999913,161,yellow,yellow,1.0,s,202.65309510000043,202.65309510000043,203.74202100000002,nan,1.0980918999994174,0.0,,0.0,None,0,,,203.74528420000024,0.0006402999988495139,0.0006402999988495139,0.04558220000035362,203.80599710000024,,203.75728759999947,203.75728759999947,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
161,0,161,0,203.82580299999972,,,,,,,,,,,,,,,,,203.8083998000002,162,red,blue,0.0,l,203.82580299999972,203.82580299999972,204.90874059999987,nan,1.0980918999994174,0.0,,0.0,None,0,,,204.91207550000036,0.0004869999993388774,0.0004869999993388774,0.045499800000470714,204.97697549999975,,204.92402629999924,204.92402629999924,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
162,0,162,0,204.98456609999994,,,,,,,,,,,,,,,,,204.97766219999903,163,green,green,1.0,c,204.98456609999994,204.98456609999994,206.07566169999882,nan,1.0980918999994174,0.0,,0.0,None,0,,,206.0773833000003,0.00040300000000570435,0.00040300000000570435,0.04672440000103961,206.13570889999937,,206.0906355999996,206.0906355999996,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
163,0,163,0,206.14637889999904,,,,,,,,,,,,,,,,,206.1369711999996,164,yellow,yellow,1.0,s,206.14637889999904,206.14637889999904,207.24294740000005,nan,1.0980918999994174,0.0,,0.0,None,0,,,207.24674810000033,0.0007795000001351582,0.0007795000001351582,0.044332999999824096,207.30629880000015,,207.2574798000005,207.2574798000005,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
164,0,164,0,207.32784329999959,,,,,,,,,,,,,,,,,207.30910829999993,165,red,green,0.0,c,207.32784329999959,207.32784329999959,208.42648609999924,nan,1.0980918999994174,0.0,,0.0,None,0,,,208.4301617000001,0.0007447999996657018,0.0007447999996657018,0.04402959999970335,208.48699490000035,,208.44117919999917,208.44117919999917,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
165,0,165,0,208.5107356999997,,,,,,,,,,,,,,,,,208.4894394999992,166,green,blue,0.0,l,208.5107356999997,208.5107356999997,209.60884029999943,nan,1.0980918999994174,0.0,,0.0,None,0,,,209.61265900000035,0.0007423000006383518,0.0007423000006383518,0.04493270000057237,209.67643399999906,,209.62398539999958,209.62398539999958,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
166,0,166,0,209.69222489999993,,,,,,,,,,,,,,,,,209.6780146000001,167,blue,blue,1.0,l,209.69222489999993,209.69222489999993,210.77548790000037,nan,1.0980918999994174,0.0,,0.0,None,0,,,210.7782884999997,0.00047059999997145496,0.00047059999997145496,0.04593870000098832,210.836324599999,,210.7905114999994,210.7905114999994,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
167,0,167,0,210.8499283000001,,,,,,,,,,,,,,,,,210.83768169999894,168,green,green,1.0,c,210.8499283000001,210.8499283000001,211.94191200000023,nan,1.0980918999994174,0.0,,0.0,None,0,,,211.94372870000007,0.00045590000081574544,0.00045590000081574544,0.04686240000046382,212.006190099999,,211.9569773000003,211.9569773000003,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
168,0,168,0,212.0247858999992,,,,,,,,,,,,,,,,,212.0076229999995,169,yellow,red,0.0,m,212.0247858999992,212.0247858999992,213.1084097999992,nan,1.0980918999994174,0.0,,0.0,None,0,,,213.11158309999882,0.0006337999984680209,0.0006337999984680209,0.04593369999929564,213.1771596999988,,213.1239089999999,213.1239089999999,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
169,0,169,0,213.19047460000002,,,,,,,,,,,,,,,,,213.1784663999988,170,red,blue,0.0,l,213.19047460000002,213.19047460000002,214.27486859999954,nan,1.0980918999994174,0.0,,0.0,None,0,,,214.27771349999966,0.0005916999998589745,0.0005916999998589745,0.04620230000000447,214.3364875999996,,214.29054309999992,214.29054309999992,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
170,0,170,0,214.35456329999943,,,,,,,,,,,,,,,,,214.33842849999928,171,yellow,yellow,1.0,s,214.35456329999943,214.35456329999943,215.44122719999905,nan,1.0980918999994174,0.0,,0.0,None,0,,,215.44390199999907,0.0005359999995562248,0.0005359999995562248,0.046586200000092504,215.50642289999996,,215.45669559999988,215.45669559999988,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
171,0,171,0,215.5198722999994,,,,,,,,,,,,,,,,,215.50763729999926,172,red,green,0.0,c,215.5198722999994,215.5198722999994,216.6077169,nan,1.0980918999994174,0.0,,0.0,None,0,,,216.61078459999953,0.0005906999995204387,0.0005906999995204387,0.046189400000002934,216.67558719999943,,216.62333709999984,216.62333709999984,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
172,0,172,0,216.68608630000017,,,,,,,,,,,,,,,,,216.67666519999875,173,blue,red,0.0,m,216.68608630000017,216.68608630000017,217.7748689,nan,1.0980918999994174,0.0,,0.0,None,0,,,217.77759809999952,0.0005597999988822266,0.0005597999988822266,0.045925700000225333,217.83559409999907,,217.7902742999995,217.7902742999995,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
173,0,173,0,217.84502199999952,,,,,,,,,,,,,,,,,217.8371076000003,174,green,green,1.0,c,217.84502199999952,217.84502199999952,218.9411772000003,nan,1.0980918999994174,0.0,,0.0,None,0,,,218.94330780000018,0.0004253999995853519,0.0004253999995853519,0.04707090000010794,219.00610349999988,,218.95680249999896,218.95680249999896,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
174,0,174,0,219.01813910000055,,,,,,,,,,,,,,,,,219.00766199999998,175,yellow,blue,0.0,l,219.01813910000055,219.01813910000055,220.10753379999915,nan,1.0980918999994174,0.0,,0.0,None,0,,,220.1091894000001,0.00032019999889598694,0.00032019999889598694,0.04756979999910982,220.1766276999988,,220.12319399999978,220.12319399999978,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
175,0,175,0,220.1913996000003,,,,,,,,,,,,,,,,,220.17859680000038,176,red,red,1.0,m,220.1913996000003,220.1913996000003,221.2745114999998,nan,1.0980918999994174,0.0,,0.0,None,0,,,221.27739680000013,0.0005572999998548767,0.0005572999998548767,0.045886999998401734,221.33660620000046,,221.28981959999874,221.28981959999874,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
176,0,176,0,221.3521682999999,,,,,,,,,,,,,,,,,221.3383773000005,177,green,green,1.0,c,221.3521682999999,221.3521682999999,222.44149169999946,nan,1.0980918999994174,0.0,,0.0,None,0,,,222.44443759999922,0.0006369000002450775,0.0006369000002450775,0.04561900000044261,222.50577320000048,,222.45639669999946,222.45639669999946,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
177,0,177,0,222.5163381000002,,,,,,,,,,,,,,,,,222.50678639999933,178,red,blue,0.0,l,222.5163381000002,222.5163381000002,223.6078376000005,nan,1.0980918999994174,0.0,,0.0,None,0,,,223.61019759999908,0.0003968999990320299,0.0003968999990320299,0.04629149999891524,223.67555139999968,,223.62294359999942,223.62294359999942,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
178,0,178,0,223.68810660000054,,,,,,,,,,,,,,,,,223.67780689999927,179,blue,blue,1.0,l,223.68810660000054,223.68810660000054,224.7748928000001,nan,1.0980918999994174,0.0,,0.0,None,0,,,224.77842349999992,0.0008479999996779952,0.0008479999996779952,0.04537030000028608,224.83657349999885,,224.78972590000012,224.78972590000012,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
179,0,179,0,224.8553955999996,,,,,,,,,,,,,,,,,224.83855699999913,180,green,red,0.0,m,224.8553955999996,224.8553955999996,225.94164789999923,nan,1.0980918999994174,0.0,,0.0,None,0,,,225.9451455999988,0.000753100001020357,0.000753100001020357,0.04501490000075137,226.00597670000025,,225.95674739999959,225.95674739999959,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
180,0,180,0,226.0279088999996,,,,,,,,,,,,,,,,,226.0080863000003,181,yellow,yellow,1.0,s,226.0279088999996,226.0279088999996,227.12396669999907,nan,1.0980918999994174,0.0,,0.0,None,0,,,227.12648289999925,0.0004946999997628154,0.0004946999997628154,0.046307499998874846,227.18562009999914,,227.1395414999988,227.1395414999988,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
181,0,181,0,227.20101780000005,,,,,,,,,,,,,,,,,227.18728969999938,182,blue,red,0.0,m,227.20101780000005,227.20101780000005,228.29082329999983,nan,1.0980918999994174,0.0,,0.0,None,0,,,228.29524779999883,0.0005573999987973366,0.0005573999987973366,0.04444639999928768,228.35697939999955,,228.30610809999962,228.30610809999962,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
182,0,182,0,228.37346489999982,,,,,,,,,,,,,,,,,228.35858579999876,183,yellow,yellow,1.0,s,228.37346489999982,228.37346489999982,229.4576431000005,nan,1.0980918999994174,0.0,,0.0,None,0,,,229.46025290000034,0.0005470999985845992,0.0005470999985845992,0.0459562999985792,229.52593220000017,,229.4727557999995,229.4727557999995,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
183,0,183,0,229.53774059999887,,,,,,,,,,,,,,,,,229.5271085000004,184,red,green,0.0,c,229.53774059999887,229.53774059999887,230.6249835999988,nan,1.0980918999994174,0.0,,0.0,None,0,,,230.6286812999988,0.0006620000003749738,0.0006620000003749738,0.04443130000072415,230.6867516000002,,230.63964990000022,230.63964990000022,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
184,0,184,0,230.70374850000007,,,,,,,,,,,,,,,,,230.68859320000047,185,blue,yellow,0.0,s,230.70374850000007,230.70374850000007,231.79129089999878,nan,1.0980918999994174,0.0,,0.0,None,0,,,231.79429159999927,0.0005354999993869569,0.0005354999993869569,0.04563830000006419,231.85591529999874,,231.8061834,231.8061834,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
185,0,185,0,231.8715873000001,,,,,,,,,,,,,,,,,231.85751080000045,186,red,red,1.0,m,231.8715873000001,231.8715873000001,232.95699579999928,nan,1.0980918999994174,0.0,,0.0,None,0,,,232.95977839999978,0.0005490000003192108,0.0005490000003192108,0.046481499999572407,233.02605760000006,,232.97276729999976,232.97276729999976,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
186,0,186,0,233.04309869999997,,,,,,,,,,,,,,,,,233.02764000000025,187,yellow,yellow,1.0,s,233.04309869999997,233.04309869999997,234.14126529999885,nan,1.0980918999994174,0.0,,0.0,None,0,,,234.14649110000028,0.0008333999994647456,0.0008333999994647456,0.0430090999998356,234.20590149999953,,234.1559331999997,234.1559331999997,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
187,0,187,0,234.21653100000003,,,,,,,,,,,,,,,,,234.207172299999,188,green,blue,0.0,l,234.21653100000003,234.21653100000003,235.30791769999996,nan,1.0980918999994174,0.0,,0.0,None,0,,,235.31170740000016,0.0008527999998477753,0.0008527999998477753,0.044663099999525,235.3763825999995,,235.32297499999913,235.32297499999913,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
188,0,188,0,235.39868059999935,,,,,,,,,,,,,,,,,235.3782728999995,189,red,green,0.0,c,235.39868059999935,235.39868059999935,236.4908345999993,nan,1.0980918999994174,0.0,,0.0,None,0,,,236.49372419999963,0.0005794999997306149,0.0005794999997306149,0.04547370000000228,236.55661549999968,,236.50589050000053,236.50589050000053,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
189,0,189,0,236.57550959999935,,,,,,,,,,,,,,,,,236.558803599999,190,blue,blue,1.0,l,236.57550959999935,236.57550959999935,237.67410649999874,nan,1.0980918999994174,0.0,,0.0,None,0,,,237.67765729999883,0.0007573999992018798,0.0007573999992018798,0.04522799999904237,237.73603939999884,,237.68948529999943,237.68948529999943,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
190,0,190,0,237.75614940000014,,,,,,,,,,,,,,,,,237.7381648999999,191,red,green,0.0,c,237.75614940000014,237.75614940000014,238.84115969999948,nan,1.0980918999994174,0.0,,0.0,None,0,,,238.84499669999968,0.0007621000004292,0.0007621000004292,0.04416480000145384,238.9063146999997,,238.85589020000043,238.85589020000043,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
191,0,191,0,238.92475659999945,,,,,,,,,,,,,,,,,238.90819059999922,192,green,green,1.0,c,238.92475659999945,238.92475659999945,240.0074285999999,nan,1.0980918999994174,0.0,,0.0,None,0,,,240.0105795999989,0.0007697000000916887,0.0007697000000916887,0.04500170000028447,240.07574190000014,,240.02227479999965,240.02227479999965,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
192,0,192,0,240.09118769999986,,,,,,,,,,,,,,,,,240.07714010000018,193,yellow,yellow,1.0,s,240.09118769999986,240.09118769999986,241.17414819999976,nan,1.0980918999994174,0.0,,0.0,None,0,,,241.17783249999957,0.0008409999991272343,0.0008409999991272343,0.04489579999972193,241.23678519999885,,241.18925429999945,241.18925429999945,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
193,0,193,0,241.25773329999902,,,,,,,,,,,,,,,,,241.23897769999894,194,blue,green,0.0,c,241.25773329999902,241.25773329999902,242.34075029999985,nan,1.0980918999994174,0.0,,0.0,None,0,,,242.3444141,0.0006969000005483394,0.0006969000005483394,0.044463000000178,242.40580099999897,,242.35551779999878,242.35551779999878,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
194,0,194,0,242.42072039999948,,,,,,,,,,,,,,,,,242.4074657000001,195,green,red,0.0,m,242.42072039999948,242.42072039999948,243.5074038999992,nan,1.0980918999994174,0.0,,0.0,None,0,,,243.5109257999993,0.0008324999998876592,0.0008324999998876592,0.04518540000026405,243.57623129999956,,243.5223874000003,243.5223874000003,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
195,0,195,0,243.60068750000028,,,,,,,,,,,,,,,,,243.57861969999976,196,red,red,1.0,m,243.60068750000028,243.60068750000028,244.69064640000033,nan,1.0980918999994174,0.0,,0.0,None,0,,,244.69443879999926,0.0007487000002583954,0.0007487000002583954,0.044642799999564886,244.75614180000048,,244.70531459999984,244.70531459999984,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
196,0,196,0,244.7727818000003,,,,,,,,,,,,,,,,,244.7577237000005,197,green,green,1.0,c,244.7727818000003,244.7727818000003,245.85728550000022,nan,1.0980918999994174,0.0,,0.0,None,0,,,245.86110929999995,0.0007065000008878997,0.0007065000008878997,0.04440930000055232,245.92699240000002,,245.87204229999952,245.87204229999952,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
197,0,197,0,245.94486519999919,,,,,,,,,,,,,,,,,245.92901039999924,198,blue,yellow,0.0,s,245.94486519999919,245.94486519999919,247.04055770000014,nan,1.0980918999994174,0.0,,0.0,None,0,,,247.04428279999956,0.0007850000001781154,0.0007850000001781154,0.04468120000092313,247.1064666000002,,247.0555363000003,247.0555363000003,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
198,0,198,0,247.12557679999918,,,,,,,,,,,,,,,,,247.1084222999998,199,green,red,0.0,m,247.12557679999918,247.12557679999918,248.22402460000012,nan,1.0980918999994174,0.0,,0.0,None,0,,,248.22698929999933,0.000515800000357558,0.000515800000357558,0.04549299999962386,248.28638800000044,,248.2386733000003,248.2386733000003,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
199,0,199,0,248.3035258,,,,,,,,,,,,,,,,,248.28873629999907,200,blue,blue,1.0,l,248.3035258,248.3035258,249.3906592000003,nan,1.0980918999994174,0.0,,0.0,None,0,,,249.3943846000002,0.0006496999994851649,0.0006496999994851649,0.04440439999962109,249.45875859999978,,249.40509980000024,249.40509980000024,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
200,0,200,0,249.47800300000017,,,,,,,,,,,,,,,,,249.46054899999945,201,green,green,1.0,c,249.47800300000017,249.47800300000017,250.57302080000045,nan,1.0980918999994174,0.0,,0.0,None,0,,,250.5761308000001,0.000558299998374423,0.000558299998374423,0.04578129999936209,250.63605879999886,,250.58812399999988,250.58812399999988,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
201,0,201,0,250.64740399999937,,,,,,,,,,,,,,,,,250.63798870000028,202,yellow,blue,0.0,l,250.64740399999937,250.64740399999937,251.7403338999993,nan,1.0980918999994174,0.0,,0.0,None,0,,,251.7437145999993,0.000974599999608472,0.000974599999608472,0.04523199999857752,251.8062016999993,,251.75468209999963,251.75468209999963,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
202,0,202,0,251.82540119999976,,,,,,,,,,,,,,,,,251.80842279999888,203,red,red,1.0,m,251.82540119999976,251.82540119999976,252.92240759999913,nan,1.0980918999994174,0.0,,0.0,None,0,,,252.92386909999914,0.0002918999998655636,0.0002918999998655636,0.047674899999037734,252.98738819999926,,252.93814100000054,252.93814100000054,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
203,0,203,0,252.9997055999993,,,,,,,,,,,,,,,,,252.9884920000004,204,blue,blue,1.0,l,252.9997055999993,252.9997055999993,254.08922229999916,nan,1.0980918999994174,0.0,,0.0,None,0,,,254.09075349999875,0.0003206000001227949,0.0003206000001227949,0.04745580000053451,254.15584949999902,,254.10474590000013,254.10474590000013,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
204,0,204,0,254.16719659999944,,,,,,,,,,,,,,,,,254.15738779999992,205,green,red,0.0,m,254.16719659999944,254.16719659999944,255.25583720000031,nan,1.0980918999994174,0.0,,0.0,None,0,,,255.25804979999884,0.0003386000007594703,0.0003386000007594703,0.04698600000119768,255.32672029999958,,255.27137389999916,255.27137389999916,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
205,0,205,0,255.34110130000045,,,,,,,,,,,,,,,,,255.3284908000005,206,red,blue,0.0,l,255.34110130000045,255.34110130000045,256.42271939999955,nan,1.0980918999994174,0.0,,0.0,None,0,,,256.42452760000015,0.00030189999961294234,0.00030189999961294234,0.04684799999995448,256.4861471000004,,256.4382637999988,256.4382637999988,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
206,0,206,0,256.4977361000001,,,,,,,,,,,,,,,,,256.48756929999945,207,green,green,1.0,c,256.4977361000001,256.4977361000001,257.5890352999995,nan,1.0980918999994174,0.0,,0.0,None,0,,,257.5911813999992,0.00040099999932863284,0.00040099999932863284,0.04685299999982817,257.6580154000003,,257.6046222999994,257.6046222999994,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
207,0,207,0,257.66638520000015,,,,,,,,,,,,,,,,,257.65889179999976,208,yellow,yellow,1.0,s,257.66638520000015,257.66638520000015,258.7557853999988,nan,1.0980918999994174,0.0,,0.0,None,0,,,258.75872609999897,0.0005552999991778051,0.0005552999991778051,0.04661679999844637,258.8160628000005,,258.7716237000004,258.7716237000004,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
208,0,208,0,258.8333526999995,,,,,,,,,,,,,,,,,258.8178914,209,green,red,0.0,m,258.8333526999995,258.8333526999995,259.92290069999945,nan,1.0980918999994174,0.0,,0.0,None,0,,,259.92627840000023,0.0006344000012177275,0.0006344000012177275,0.04514560000097845,259.9865004000003,,259.93769539999994,259.93769539999994,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
209,0,209,0,260.00490720000016,,,,,,,,,,,,,,,,,259.9879925000005,210,yellow,blue,0.0,l,260.00490720000016,260.00490720000016,261.09037979999994,nan,1.0980918999994174,0.0,,0.0,None,0,,,261.0946458999988,0.0008515999998053303,0.0008515999998053303,0.04395780000049854,261.1562763999991,,261.1047428999991,261.1047428999991,,,,,,,,,01,2025-08-21_14h02.06.839,standardStroop,2023.2.1,59.89243318974531,2025-08-21 14h02.19.944406 +0100,
